tracking_status,review_priority,scout_priority,scout_reasons,person_id,display_name,full_title,mekhq_status,rank,primary_role,secondary_role,unit_id,unit_name,crew_role,formation_id,formation_name,employed,deployed,joined_campaign,recruitment_date,salary,highest_education,education_status,education_stage,school_name,program_name,credential_or_qualification,target_role,enrolled_on,expected_graduation,graduated_on,days_remaining,journey_time_days,travel_days_elapsed,requires_assignment_review,latest_education_event,warrior_skills,skill_summary,notable_traits_or_options,traits_or_options_summary,target_job,assignment_action,review_note
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,18bd194a-5a10-4287-8a20-ab506f83ecef,Pat Nguyen-Tan,Pat Nguyen-Tan,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3040-11-30,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,70a6d74e-fe37-4093-bd94-9487bf64ffb2,Naif Na'Il Jen,Naif Na'Il Jen,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3040-12-02,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,8cf2770a-8258-470c-8641-e281f8130a39,Kharit López,Kharit López,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-02-28,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Acrobatics L1/FV6; Protocols/Any L1/FV7; Security Systems/Electronic L1/FV8; Swimming L1/FV6,,Shakey Scalpel (Unofficial),,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,a562c2f0-5615-4225-819b-c911ac0e0ddb,Kui-Har Hisari,Kui-Har Hisari,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-02-28,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,2af2c2db-b74f-4753-b3ac-5634da1cfe80,Leslie Cameron,Leslie Cameron,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-02-28,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,853d4025-1697-4a1e-b33b-578ac8646bdd,Lois Stinzi,Lois Stinzi,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-02-28,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,ff7ad1f1-78a2-45de-b77c-ea26c45c2a1b,Kellye Derda,Kellye Derda,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-03-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,92684008-b74c-49de-998e-3a46ec7c2a40,Mimi Derda,Mimi Derda,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-03-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,0fafe529-2e91-46f3-96c8-310a5bf6d29c,Tom Pelletier,Tom Pelletier,Background Character,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3041-03-01,Unknown,25 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,5bc87628-3bba-4477-b465-4841d0dbb782,Yasser Derda,Yasser Derda,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-03-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,e7a76373-725d-4e05-a544-94c74a4bc1b4,Sadatake Siu,Sadatake Siu,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-03-04,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,cd8ac96c-8bc9-4c9b-9d40-6066c7057207,Sonja Nesmyth,Sonja Nesmyth,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-03-04,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,8149afdc-a429-4b68-8d51-5f4699d494bb,Craig Wilkins,Craig Wilkins,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-04-04,Unknown,0 C-Bill,College,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,796201b0-cfcf-48eb-8f48-47957b295830,Griff Suzuki,Griff Suzuki,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-04-04,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,f6e5e0aa-c406-4da0-a8e4-f61c7032f4ea,Ko-toni Hirsch,Ko-toni Hirsch,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-04-04,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,b27e724e-fce9-41e7-b542-049bb1960415,Marina Lan,Marina Lan,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-04-04,Unknown,0 C-Bill,College,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Acrobatics L1/FV6,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,7d040c4c-5101-4bfe-ae0d-6e4005c65437,Mstislava Wilkins,Mstislava Wilkins,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-04-04,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,8da952a6-9e18-4a02-8036-777eb42abdf5,Ninfa Gutiérrez,Ninfa Gutiérrez,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-04-05,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,03af97ca-c9c6-4a6a-a552-b1a22a5fa582,Yue Barty,Yue Barty,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-04-05,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,e070f35e-059c-4cbc-8329-aabe5b0e0ad0,Yun-qi Akram,Yun-qi Akram,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-04-26,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,1f953835-b864-49d7-912a-45907f7d3126,Fyfa Khaldun,Fyfa Khaldun,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-05-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,e5aed4b3-d940-4eb8-8dbc-ab42b61b14ae,Jeff Khaldun,Jeff Khaldun,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-05-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,4ce679ca-f96c-48f9-80d4-9b9ed941d2f5,Manabu Burnett,Manabu Burnett,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-05-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,0ee08d48-8ace-4990-903e-1363faf5361a,Basker Mohammed,Basker Mohammed,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-05-31,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,c4ea915b-6e87-45f8-a313-e01f45411d1c,Ty Rüstü,Ty Rüstü,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-06-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,e9e6164c-cdcd-423b-8c6e-08331b852190,Sabina Advani,Sabina Advani,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-06-28,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,f1949ea7-7b93-40d7-bd8b-977d34c84051,Leslee bin Nawaf,Leslee bin Nawaf,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-07-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,6d2515b1-695e-4827-bc6a-cacddf78b9a8,Assana Rangnekar,Assana Rangnekar,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-07-05,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,8f7f22d6-7ac7-47c9-91c2-b8987ee2acad,Romana Dempsterton,Romana Dempsterton,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-08-03,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,b7db904f-39a9-4c71-bc79-f46d7610c068,Arina Sanzgiri,Arina Sanzgiri,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-09-03,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,3a9b5fa1-9fb8-4dfe-8f17-17f981311345,Mary van Kippersluis,Mary van Kippersluis,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-09-03,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,1b828e8f-6eb6-416d-b3a7-242d7fd28ef9,Yasuhiko Burdalski,Yasuhiko Burdalski,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-09-03,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,518ce04e-9869-4025-8d9c-60e42437c906,Cathal Faulkener,Cathal Faulkener,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-09-20,Unknown,0 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Art/Cooking L0/FV8; Career/Any L0/FV6; Cryptography L0/FV8; Running L2/FV5,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,811b1f9c-9d6e-4010-81d4-437c3ffe5a0e,David Pawlikowski,David Pawlikowski,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-10-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,620dd306-3e4c-497c-9912-f805e83a8eb2,Elisa Pawlikowski,Elisa Pawlikowski,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-10-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,248a47b3-00b6-4313-8211-7cd06e31021e,Jeanette López,Jeanette López,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-10-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,5c2e2875-60f7-4c8f-876a-10d115d9fb0a,Mares Kleczynski-López,Mares Kleczynski-López,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-10-01,Unknown,0 C-Bill,College,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Acrobatics L1/FV6; Animal Handling L1/FV6; Anti-Mek (Climbing) L2/FV6; Investigation L2/FV6; Protocols/Any L2/FV5,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,ad7f9341-fe79-472b-8aa1-e16f48e640ea,Purnomo Pawlikowski,Purnomo Pawlikowski,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3041-10-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
